Event,Type,Net,Length,Maturity,Board,Dorsal,Lateral
50,RMT8,1,54,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,55,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,51,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,53,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,54,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,52,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,49,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,56,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,54,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,53,FA3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,48,MS3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,49,MS3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,45,MS3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,55,MS3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,52,MS3,1,JR260B_krill_image_93.JPG,JR260B_krill_image_94.JPG
50,RMT8,1,51,FA3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,56,FA3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,56,FA3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,51,FA3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,48,FA3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,52,MA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,51,MA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,52,FA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,46,FA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,53,FA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,46,FA2,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,48,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,53,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,53,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,52,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,55,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,52,MS3,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,43,FS1,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,45,FS1,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,43,FS1,2,JR260B_krill_image_95.JPG,JR260B_krill_image_96.JPG
50,RMT8,1,43,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,41,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,46,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,42,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,55,MA2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,50,MA2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,43,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,42,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,55,MS3,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,46,MS3,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,41,FS1,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,49,MS3,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,55,FA3,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,61,FA3,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,45,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,43,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,44,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,44,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,42,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,52,MS2,3,JR260B_krill_image_97.JPG,JR260B_krill_image_98.JPG
50,RMT8,1,44,FS1,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,51,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,45,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,55,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,52,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,50,FA2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,43,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,47,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,42,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,45,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,47,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,46,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,45,MS3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,59,FA3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,54,FA3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,51,FA3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,59,FA3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,54,FA3,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,38,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,44,MS2,4,JR260B_krill_image_99.JPG,JR260B_krill_image_100.JPG
50,RMT8,1,50,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,45,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,48,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,45,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,50,FA3,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,52,FA3,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,53,FA3,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,45,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,42,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,45,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,42,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,43,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,44,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,45,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,47,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,46,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,44,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,46,MS2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,50,MA2,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,1,57,FA3,5,JR260B_krill_image_101.JPG,JR260B_krill_image_102.JPG
50,RMT8,2,51,MA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,54,MA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,52,MA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,53,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,54,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,55,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,55,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,57,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,58,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,55,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,58,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,51,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,51,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,54,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,51,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,52,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,55,FA3,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,48,MA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,53,FA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,51,FA2,1,JR260B_krill_image_103.JPG,JR260B_krill_image_104.JPG
50,RMT8,2,55,FA3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,51,FA3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,53,FA3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,51,FA3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,52,MA2,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,54,MA2,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,54,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,44,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,50,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,45,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,45,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,54,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,54,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,53,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,50,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,53,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,45,MS3,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,50,FA2,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,51,FA2,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,51,FA2,2,JR260B_krill_image_105.JPG,JR260B_krill_image_106.JPG
50,RMT8,2,56,FA3,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,47,MA2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,50,MS3,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,52,FA2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,49,FA2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,53,FA2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,45,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,47,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,47,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,42,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,46,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,50,MS3,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,41,FS1,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,43,FS1,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,42,FS1,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,44,FS1,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,45,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,39,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,44,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,43,MS2,3,JR260B_krill_image_108.JPG,JR260B_krill_image_107.JPG
50,RMT8,2,38,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,44,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,41,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,45,FS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,37,FS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,40,MS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,42,MS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,43,MS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,40,FA1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,57,FA3,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,57,FA3,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,52,FA2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,50,MS3,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,44,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,53,MA2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,53,FA3,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,56,FA3,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,42,MS1,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,45,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
50,RMT8,2,50,MS2,4,JR260B_krill_image_109.JPG,JR260B_krill_image_110.JPG
64,RMT8,1,58,MA1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,42,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,50,MS3,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,48,MS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,51,MS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,45,MS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,50,MS2,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,44,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,48,MA1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,52,MA1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,37,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,51,FA2,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,40,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,41,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,36,J,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,38,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,51,MS2,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,41,MS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,41,FS1,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,33,J,1,JR260B_krill_image_111.JPG,JR260B_krill_image_112.JPG
64,RMT8,1,54,FA2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,42,MS1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,51,MS3,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,51,MS3,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,49,MA1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,49,MA1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,52,FA2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,54,FA2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,50,MA2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,46,MS2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,45,MS2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,46,MS2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,44,MS1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,36,J,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,42,MS1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,45,MS1,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,48,MS2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,52,MS3,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,52,MS3,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,43,MS2,2,JR260B_krill_image_113.JPG,JR260B_krill_image_114.JPG
64,RMT8,1,45,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,35,J,3,JR260B_krill_image_115.JPG,
64,RMT8,1,46,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,42,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,43,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,FS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,41,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,37,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,42,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,41,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,42,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,39,FS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,45,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,44,FS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,42,MS1,3,JR260B_krill_image_115.JPG,
64,RMT8,1,37,J,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,44,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,40,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,43,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,36,J,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,40,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,40,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,45,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,42,MS2,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,39,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,44,MS2,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,43,FS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,46,MS1,4,JR260B_krill_image_116.JPG,JR260B_krill_image_117.JPG
64,RMT8,1,41,FS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,38,FS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,40,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,36,FS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,36,FS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,43,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,38,FS3,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,38,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,45,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,39,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,38,MS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,41,FS1,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,37,J,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,37,J,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
64,RMT8,1,30,J,5,JR260B_krill_image_118.JPG,JR260B_krill_image_119.JPG
70,RMT8,1,41,FS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,55,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,47,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,52,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,42,MS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,53,FA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,52,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,54,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,50,MA1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,47,MA1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,42,FS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,54,FA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,49,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,42,FS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,53,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,50,FA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,54,MA2,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,46,MS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,43,MS1,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,57,FA3,1,JR260B_krill_image_120.JPG,JR260B_krill_image_121.JPG
70,RMT8,1,54,FA3,2,JR260B_krill_image_122.JPG,JR260B_krill_image_123.JPG
